timestamp,open,high,low,close,volume
2017-09-25,76.9181,77.8504,76.8700,77.8311,10279323
2017-09-22,76.6201,77.1776,76.5721,76.8124,9956319
2017-09-21,77.3602,77.3986,76.6586,76.7835,11847292
2017-09-20,77.1584,77.5236,77.1391,77.4179,10378119
2017-09-19,76.9469,77.2641,76.8748,77.1007,9240207
2017-09-18,76.6874,77.0238,76.6009,76.9757,8435779
2017-09-15,77.0046,77.0911,76.4567,76.9565,15518996
2017-09-14,76.7451,77.1103,76.6682,76.9757,9046275
2017-09-13,76.4087,76.6682,76.2934,76.6682,8283464
2017-09-12,76.3126,76.5913,76.1588,76.4087,7633945
2017-09-11,76.3222,76.3318,75.8320,76.1684,11896176
2017-09-08,75.9377,75.9666,75.5725,75.7551,8350836
2017-09-07,75.9473,76.2452,75.5533,75.9570,9623715
2017-09-06,74.8613,76.1444,74.5633,75.7167,18146193
2017-09-05,73.6599,74.3519,73.6311,74.1789,12381222
2017-09-01,73.4004,73.8617,73.3523,73.5926,7340768
2017-08-31,73.3043,73.5157,73.0928,73.3619,15511059
2017-08-30,73.2754,73.4773,73.1024,73.1409,8116552
2017-08-29,73.2466,73.5157,73.1217,73.4773,7043248
2017-08-28,73.9098,73.9482,73.2947,73.4965,8102998
2017-08-25,73.5830,74.1308,73.4581,73.7368,6809994
2017-08-24,73.5253,73.6695,73.2370,73.3619,8622378
2017-08-23,73.7176,74.0155,73.4965,73.6311,6971902
2017-08-22,73.5734,74.3279,73.5542,73.7560,9432725
2017-08-21,73.4965,73.6407,73.1217,73.4100,9278329
2017-08-18,73.2178,74.1116,73.0928,73.6599,11725190
2017-08-17,74.2558,74.2750,73.2466,73.2947,13050981
2017-08-16,75.0055,75.1304,74.3038,74.4576,8960371
2017-08-15,75.0823,75.2073,74.6595,75.0055,10200620
2017-08-14,75.5629,75.7263,75.0823,75.1881,8737985
2017-08-11,76.1300,76.1684,75.1592,75.1688,10184512
2017-08-10,76.6586,76.6778,75.8416,75.8993,12492405
2017-08-09,76.3847,76.4799,75.9374,76.3467,8060464
2017-08-08,76.1658,76.3514,75.9850,76.1087,9010742
2017-08-07,76.3086,76.3086,76.0135,76.2991,7849287
2017-08-04,76.5656,76.6798,76.1944,76.3467,8010241
2017-08-03,76.4704,76.9273,76.4322,76.6132,10131221
2017-08-02,76.0516,76.7559,75.9564,76.7179,10177986
2017-08-01,76.2991,76.6608,76.1182,76.3086,10330861
2017-07-31,75.9850,76.5180,75.7660,76.1848,12761383
2017-07-28,75.8136,76.0706,74.5001,75.7660,22681737
2017-07-27,76.3752,76.9844,76.0484,76.9368,11121084
2017-07-26,76.6988,77.0034,76.3371,76.4989,10164662
2017-07-25,76.8797,77.1462,76.4038,76.4038,11392813
2017-07-24,76.2039,76.3562,75.9183,76.0230,9293701
2017-07-21,76.7655,76.9463,76.1468,76.2610,12135678
2017-07-20,77.0701,77.5650,76.8606,76.9653,9596333
2017-07-19,76.5656,76.9749,76.4038,76.9558,9371111
2017-07-18,77.1176,77.1748,76.5370,76.7179,8015264
2017-07-17,77.0986,77.5079,76.9368,76.9653,7886431
2017-07-14,77.0986,77.4889,76.8797,77.3651,7283568
2017-07-13,77.0701,77.1843,76.8416,77.0701,5573356
2017-07-12,77.2795,77.5888,76.8606,77.0605,7842720
2017-07-11,76.4609,76.8651,76.1847,76.7179,9560910
2017-07-10,76.1468,76.5370,76.1087,76.2991,6289890
2017-07-07,76.3371,76.7131,75.9659,76.3562,10119671
2017-07-06,76.9653,77.1748,76.2324,76.2610,9746251
2017-07-05,77.7459,77.7459,76.6370,76.9558,9733236
2017-07-03,76.8987,78.5168,76.8321,78.1456,8420726
2017-06-30,77.1748,77.3280,76.8131,76.8416,13696834
2017-06-29,77.4508,77.8981,76.5370,76.8131,20342113
2017-06-28,77.4889,77.8220,77.2747,77.6031,9082714
2017-06-27,77.5269,77.7934,77.2033,77.2033,9169340
2017-06-26,77.6412,77.8125,77.0104,77.3270,7715860
2017-06-23,76.9558,77.7554,76.8702,77.6792,9868888
2017-06-22,77.5269,77.6507,77.0034,77.1748,8112567
2017-06-21,78.0885,78.6501,77.2319,77.5174,11381315
2017-06-20,78.1171,78.4940,77.4889,78.3455,13170087
2017-06-19,79.2117,79.4306,78.5739,78.7738,10289670
2017-06-16,78.6311,79.5163,78.2408,79.4687,39056778
2017-06-15,77.8410,78.4312,77.6507,78.2979,11811874
2017-06-14,78.8214,78.8309,77.6316,78.1171,13631317
2017-06-13,78.8595,79.2593,78.5930,78.9642,11862166
2017-06-12,78.6882,79.6590,78.6596,78.9356,18046045
2017-06-09,77.2414,78.1837,76.8035,78.1742,13200110
2017-06-08,76.6322,77.1748,76.6132,76.7369,11452859
2017-06-07,77.1462,77.4793,76.4704,77.0129,12933825
2017-06-06,76.4323,77.4032,76.3562,77.2985,11782637
2017-06-05,75.6137,76.5180,75.5757,76.2610,11191806
2017-06-02,76.7084,76.7940,75.4424,75.6709,21043185
2017-06-01,76.4989,77.0034,76.3276,76.8131,9765026
2017-05-31,77.0415,77.0510,76.5941,76.6227,12872657
2017-05-30,77.3651,77.4222,77.1367,77.1938,8777335
2017-05-26,77.6792,77.8601,76.9368,77.6221,8148600
2017-05-25,78.3645,78.7262,77.5936,77.8125,11705615
2017-05-24,78.4502,78.5644,78.0600,78.3265,8135988
2017-05-23,78.3550,78.8928,78.2789,78.6025,6663215
2017-05-22,78.1551,78.3645,77.9838,78.3265,9129991
2017-05-19,78.0504,78.1361,77.7601,77.9838,12914069
2017-05-18,77.8315,78.1932,77.4984,77.8125,9773902
2017-05-17,78.3360,79.0403,78.0124,78.0409,10781976
2017-05-16,78.9071,79.2212,78.4788,78.5739,9417844
2017-05-15,79.0023,79.1764,78.6691,78.8119,10800093
2017-05-12,78.4217,78.7262,78.2884,78.5739,7322484
2017-05-11,78.6120,78.7262,78.1456,78.6311,9822367
2017-05-10,78.1647,78.4026,77.7173,77.9648,9484387
2017-05-09,78.2288,78.2665,77.4744,77.6159,8508134
2017-05-08,77.3236,78.2099,77.3236,78.1628,7928514
2017-05-05,76.9747,77.5452,76.9558,77.3424,10046717
2017-05-04,77.5970,77.6630,76.7578,76.9841,15808416
2017-05-03,77.2953,78.3324,77.2387,77.9836,9981730
2017-05-02,77.4556,77.8799,77.2293,77.3707,8998846
2017-05-01,76.8615,77.5216,76.8332,77.3801,8620099
2017-04-28,77.7573,77.7856,76.9086,76.9935,11827412
2017-04-27,76.4466,76.6635,76.3240,76.6258,11822175
2017-04-26,76.8709,77.6347,76.7484,76.7578,8791883
2017-04-25,76.7861,77.2576,76.6447,77.0690,10362087
2017-04-24,76.6446,76.7578,76.2014,76.4843,8729701
2017-04-21,76.3146,76.3806,75.8808,76.0883,9816669
2017-04-20,76.3334,77.0784,76.0977,76.3900,11648881
2017-04-19,76.5409,76.8615,75.7205,75.8997,10764437
2017-04-18,76.6823,77.1538,76.4089,76.4277,8821414
2017-04-17,77.1821,77.2953,76.7908,76.9275,9577168
2017-04-13,78.0025,78.0110,76.9181,77.0312,8667873
2017-04-12,78.1345,78.5966,77.9836,78.2382,9516100
2017-04-11,78.3420,78.4268,77.7196,78.1156,8576231
2017-04-10,78.3797,78.7097,78.1911,78.3891,8885298
2017-04-07,78.4928,78.6060,77.9648,78.0402,8908620
2017-04-06,78.0308,78.4645,77.7573,78.2760,9554910
2017-04-05,78.1251,78.7852,77.7668,77.8233,13809062
2017-04-04,77.4179,77.7196,76.6918,77.6725,9267921
2017-04-03,77.3424,77.6159,76.7106,77.3896,11438247
2017-03-31,78.5117,78.5588,77.1915,77.3330,21750398
2017-03-30,77.3518,79.0869,77.2623,78.9266,44704931
2017-03-29,77.0312,77.5907,76.8964,77.3424,8495457
2017-03-28,76.6823,77.3424,76.3429,77.1727,11022915
2017-03-27,76.2109,76.7861,76.1835,76.6163,8481162
2017-03-24,77.3518,77.3518,76.5211,76.5975,9128399
2017-03-23,76.9747,77.5310,76.8144,77.1915,8927991
2017-03-22,77.2858,77.4084,76.7861,77.0972,11168417
2017-03-21,77.4744,77.6536,76.9464,77.1633,13387665
2017-03-20,77.0595,77.3613,76.7955,77.3236,7700258
2017-03-17,77.3518,77.5687,77.1538,77.3236,18834129
2017-03-16,77.3518,77.5121,77.0124,77.3896,9923804
2017-03-15,76.7106,77.3801,76.4230,77.3236,11970300
2017-03-14,76.3806,76.5965,75.8525,76.3712,11335678
2017-03-13,76.8521,77.2670,76.4277,76.7766,9571361
2017-03-10,77.7385,77.7668,76.5267,76.9558,11354999
2017-03-09,76.0411,77.0595,75.7299,77.0124,14721795
2017-03-08,77.6536,77.6819,76.3900,76.4089,16817743
2017-03-07,78.3703,78.5400,77.4556,77.8139,12710956
2017-03-06,77.7385,78.1722,77.6357,78.1062,9617240
2017-03-03,78.7946,78.8323,77.5687,77.7573,12304096
2017-03-02,78.0779,79.4452,78.0685,78.5494,14168481
2017-03-01,77.0407,78.5777,77.0407,78.2854,17482122
2017-02-28,76.8804,77.3141,76.4277,76.6823,16834063
2017-02-27,76.5032,77.0501,76.2014,76.8898,13465448
2017-02-24,76.9464,77.1350,76.1543,76.4560,11336722
2017-02-23,76.7766,77.5310,76.4089,77.1161,13847038
2017-02-22,76.9935,77.0407,76.2580,76.3146,12917374
2017-02-21,77.4367,77.4650,76.6635,77.2198,16417662
2017-02-17,77.4084,77.5027,76.7955,77.0972,15643848
2017-02-16,78.3797,78.6626,77.4839,77.6064,10614956
2017-02-15,77.9271,78.4363,77.7605,78.4174,11768513
2017-02-14,78.1817,78.3608,77.3801,78.0968,11370235
2017-02-13,78.0496,78.4397,77.6536,78.2665,9071638
2017-02-10,77.5687,78.0496,77.4461,77.8139,8739814
2017-02-09,77.1350,77.3707,77.0077,77.1727,9602988
2017-02-08,77.3141,77.4367,76.5409,76.8332,14005318
2017-02-07,77.7676,78.1320,77.0388,77.3378,11699412
2017-02-06,78.0666,78.1600,77.4873,77.8423,9935630
2017-02-03,78.2067,78.2254,77.4592,78.0572,12743536
2017-02-02,77.7489,78.0479,77.1322,77.9731,12200100
2017-02-01,78.4870,78.6365,77.1229,77.4966,15110442
2017-01-31,79.4588,79.4868,77.6741,78.3843,19127490
2017-01-30,79.8138,79.8419,78.6506,79.2906,12788543
2017-01-27,79.7017,80.1222,79.4626,79.8979,10945102
2017-01-26,80.0661,80.1969,79.5335,79.9820,8776714
2017-01-25,79.7391,80.2437,79.6550,79.7391,9578522
2017-01-24,79.4027,79.8606,79.2579,79.5055,11858111
2017-01-23,80.0568,80.2437,79.1878,79.3934,11433633
2017-01-20,79.8325,80.3184,79.4681,80.2530,18738859
2017-01-19,80.3278,80.4492,79.0383,79.1691,16382903
2017-01-18,81.3462,81.6732,80.4025,80.6174,11827304
2017-01-17,80.8977,81.6546,80.5894,81.6265,13237348
2017-01-13,80.6081,80.9912,80.5146,80.6828,8414747
2017-01-12,81.5424,81.6452,80.4212,80.6735,10406846
2017-01-11,80.2623,81.2434,80.2250,81.1126,11183689
2017-01-10,81.4490,81.5798,80.2717,80.2904,13283083
2017-01-09,82.4301,82.4301,80.8697,81.3275,13759032
2017-01-06,82.9627,83.1402,82.0563,82.6917,16518128
2017-01-05,84.2708,84.3736,82.6356,82.7384,14440060
2017-01-04,85.1398,85.1678,83.8597,83.9905,9432400
2017-01-03,84.9716,85.3453,84.2334,84.9249,10360622
2016-12-30,84.1213,84.7473,84.1026,84.3362,9117280
2016-12-29,84.1867,84.6539,84.1213,84.4203,6684661
2016-12-28,84.7286,85.1304,84.3362,84.3736,6745940
2016-12-27,84.8688,85.1304,84.6352,84.7940,4960456
2016-12-23,84.9249,84.9903,84.5791,84.7567,4266381
2016-12-22,84.1119,84.9342,84.1119,84.9062,8003106
2016-12-21,84.7286,84.9342,84.2614,84.3549,7307997
2016-12-20,84.5698,84.8875,84.3642,84.4950,7221041
2016-12-19,85.3827,85.5322,84.2801,84.4857,9674313
2016-12-16,85.5135,85.6537,84.6913,85.1958,20291295
